Date,Num1,Num2,Num3,Num4,Num5,Num6,Addl
17/08/13,7,15,23,33,41,49,
14/08/13,2,14,22,31,34,39,
13/08/13,4,15,17,24,40,54,
11/08/13,9,22,23,30,35,37,
10/08/13,11,16,19,25,26,46,
07/08/13,5,9,10,12,32,35,35
04/08/13,22,25,34,35,37,46,35
03/08/13,24,28,35,36,42,43,
31/07/13,5,15,16,18,21,32,15
28/07/13,2,14,15,19,47,50,
27/07/13,12,24,25,33,45,51,"12,33"
24/07/13,12,15,33,46,47,55,
21/07/13,10,19,24,28,51,53,
20/07/13,6,7,13,21,30,34,6
17/07/13,6,15,17,31,43,46,17
14/07/13,2,8,17,24,44,49,
13/07/13,11,20,39,41,42,43,43
10/07/13,5,22,29,43,44,47,
07/07/13,4,6,10,24,40,55,
06/07/13,5,15,35,36,37,42,
03/07/13,3,11,19,27,39,48,"19,39"
02/07/13,2,19,29,32,35,39,
30/06/13,3,15,26,48,50,54,
29/06/13,2,4,14,23,30,36,
26/06/13,5,7,11,16,19,20,20
25/06/13,1,18,20,28,38,45,
23/06/13,9,22,33,34,47,49,
22/06/13,3,10,17,27,38,42,42
19/06/13,1,6,7,26,42,55,
16/06/13,4,8,10,17,24,52,
15/06/13,23,28,29,30,31,37,
12/06/13,1,33,38,48,49,54,
09/06/13,6,13,22,26,43,53,"6,26"
08/06/13,6,11,20,26,37,47,"6,20"
05/06/13,6,20,22,25,39,43,20
02/06/13,8,10,15,20,35,54,"15,54"
01/06/13,15,42,45,46,51,54,
29/05/13,5,11,19,23,38,40,
28/05/13,6,8,21,31,32,45,32
26/05/13,5,9,26,32,49,53,32
25/05/13,2,16,32,46,52,54,
22/05/13,13,17,30,44,47,51,"30,47,51"
19/05/13,30,35,41,47,50,51,47
18/05/13,4,8,16,47,49,52,4
15/05/13,4,9,25,34,35,44,4
12/05/13,4,5,20,47,48,51,
11/05/13,8,9,19,28,43,46,
08/05/13,3,14,21,41,48,54,
07/05/13,1,18,22,23,27,42,"1,42"
05/05/13,1,6,12,42,43,47,
04/05/13,17,22,37,38,44,55,55
01/05/13,7,13,27,46,54,55,55
30/04/13,2,12,33,39,50,55,2
28/04/13,2,27,31,44,48,51,"31,48"
27/04/13,11,30,31,47,48,49,
24/04/13,3,5,15,25,32,36,"3,5"
21/04/13,3,5,12,21,40,45,
20/04/13,2,8,24,35,36,44,35
17/04/13,10,35,37,38,50,52,
14/04/13,11,24,31,43,44,48,
13/04/13,28,33,37,46,47,54,
10/04/13,7,21,31,32,34,44,7
07/04/13,7,20,25,37,42,45,
06/04/13,12,23,27,32,54,55,32
03/04/13,1,4,7,16,19,32,
02/04/13,12,35,39,42,43,50,35
31/03/13,6,15,23,35,40,47,
30/03/13,7,14,20,33,37,45,
27/03/13,3,5,29,34,40,53,40
26/03/13,9,15,20,35,40,41,
24/03/13,19,30,34,36,46,51,
23/03/13,3,21,22,23,37,44,
20/03/13,4,10,14,19,32,33,
17/03/13,3,15,16,29,30,35,
16/03/13,8,12,19,38,50,55,
13/03/13,7,11,26,33,37,47,
10/03/13,1,3,9,38,46,48,
09/03/13,13,23,27,29,32,40,13
06/03/13,2,13,17,18,24,33,13
05/03/13,1,6,8,13,19,51,
03/03/13,14,30,31,39,48,54,39
02/03/13,1,6,12,13,19,39,1
27/02/13,1,2,9,27,41,43,
24/02/13,13,18,22,28,33,51,
23/02/13,9,26,29,41,48,55,26
20/02/13,12,22,26,31,38,45,"22,26"
19/02/13,9,22,26,32,33,50,26
17/02/13,5,17,19,24,26,43,
16/02/13,9,12,21,25,30,35,
13/02/13,1,2,31,36,43,49,
12/02/13,3,10,20,24,25,38,10
10/02/13,1,5,10,45,50,55,10
09/02/13,7,10,20,37,38,53,
06/02/13,6,16,22,42,44,46,
05/02/13,13,27,33,34,35,47,"27,34,47"
03/02/13,17,21,27,34,37,47,
02/02/13,6,15,22,42,46,50,22
30/01/13,7,19,22,32,37,44,44
27/01/13,4,21,34,38,44,54,44
26/01/13,15,16,18,19,32,44,
23/01/13,6,8,14,20,43,50,20
22/01/13,20,34,44,47,52,55,
20/01/13,1,21,23,32,35,43,43
19/01/13,9,13,33,36,39,43,
16/01/13,10,11,34,41,45,47,
13/01/13,8,24,30,53,54,55,53
12/01/13,2,7,15,36,50,53,36
09/01/13,4,10,35,36,43,46,10
08/01/13,2,10,38,39,53,55,
06/01/13,1,3,28,30,50,54,3
05/01/13,3,22,31,34,42,45,31
02/01/13,14,27,31,33,47,54,33
30/12/12,6,33,37,38,39,51,38
29/12/12,1,18,22,31,38,50,38
26/12/12,8,9,14,38,44,45,
23/12/12,2,4,28,42,51,52,
22/12/12,6,10,21,34,50,53,10
19/12/12,9,10,18,35,39,48,
18/12/12,21,23,28,34,38,50,
16/12/12,9,37,42,44,47,48,"37,48"
15/12/12,25,29,37,48,50,54,
12/12/12,5,22,23,39,41,47,5
09/12/12,5,11,14,28,34,42,5
08/12/12,1,5,16,26,27,45,16
05/12/12,11,13,16,42,46,53,"11,13,42"
04/12/12,11,13,14,34,37,42,
02/12/12,5,9,18,22,38,54,22
01/12/12,7,15,20,22,29,36,36
28/11/12,14,21,27,33,36,43,"14,33,43"
27/11/12,14,32,33,38,43,55,
25/11/12,5,19,24,30,35,53,
24/11/12,10,16,20,39,45,52,52
21/11/12,5,18,41,48,52,54,
18/11/12,19,21,22,23,36,42,
17/11/12,11,14,18,37,40,41,41
14/11/12,20,25,28,33,35,41,"20,28"
13/11/12,14,20,28,30,37,50,50
11/11/12,2,12,19,35,49,50,12
10/11/12,12,17,30,33,36,48,17
07/11/12,15,17,18,25,35,54,18
04/11/12,6,13,18,38,39,43,"18,39"
03/11/12,1,14,16,18,23,39,
31/10/12,20,27,31,42,43,50,
30/10/12,9,11,21,22,32,49,32
28/10/12,2,13,14,25,31,32,13
27/10/12,11,13,22,48,51,55,48
24/10/12,4,6,19,21,29,48,
21/10/12,7,11,39,41,45,52,
20/10/12,1,10,15,17,21,49,1
17/10/12,1,5,12,19,30,53,
14/10/12,4,11,18,21,37,40,
13/10/12,5,33,34,36,41,47,"34,41"
10/10/12,6,14,34,41,46,48,
07/10/12,33,35,39,44,47,52,
06/10/12,1,16,20,30,31,50,
03/10/12,18,27,29,37,41,46,"27,29,41"
02/10/12,27,29,33,35,41,49,
30/09/12,3,24,30,46,48,51,46
29/09/12,2,8,16,22,32,46,2
26/09/12,2,4,14,26,49,51,4
23/09/12,1,4,5,30,33,40,30
22/09/12,17,20,21,28,30,46,20
19/09/12,10,12,14,20,26,53,
18/09/12,3,6,27,35,42,44,
16/09/12,8,11,14,22,30,49,"11,22"
15/09/12,11,12,19,22,28,39,"22,39"
12/09/12,3,22,39,42,45,53,
09/09/12,5,9,25,46,49,55,
08/09/12,4,17,26,41,50,51,26
05/09/12,1,6,15,26,30,47,
04/09/12,3,5,11,14,36,49,11
02/09/12,11,12,26,33,37,51,
01/09/12,10,14,16,19,22,53,
29/08/12,18,21,28,44,50,55,"28,44"
28/08/12,9,17,28,37,44,45,"28,45"
26/08/12,1,28,32,35,45,48,
25/08/12,5,19,29,36,47,54,
22/08/12,3,9,13,15,23,34,
19/08/12,20,25,27,28,33,48,
18/08/12,11,14,30,35,36,53,36
15/08/12,18,21,22,36,37,38,"21,37"
12/08/12,17,21,23,27,37,45,21
11/08/12,13,14,21,29,30,50,
08/08/12,8,22,26,52,54,55,
05/08/12,3,6,14,40,47,53,3
04/08/12,2,3,34,36,44,49,
01/08/12,8,13,26,29,46,55,
29/07/12,5,14,17,20,35,48,
28/07/12,6,8,12,30,52,53,
25/07/12,17,18,21,49,50,54,
22/07/12,3,6,14,28,29,37,
21/07/12,16,22,36,50,51,52,
18/07/12,15,37,43,45,46,48,"43,46"
17/07/12,9,33,38,43,46,53,"9,43"
15/07/12,2,8,9,13,32,43,
14/07/12,4,7,17,27,29,40,4
11/07/12,3,4,6,20,26,36,26
08/07/12,19,26,27,30,31,33,33
07/07/12,1,33,44,46,49,52,"44,49"
04/07/12,8,21,24,40,44,49,
03/07/12,12,23,28,41,52,53,
01/07/12,20,21,24,32,43,46,
30/06/12,13,14,31,41,45,55,
27/06/12,3,7,20,33,35,37,20
26/06/12,1,15,16,20,29,39,16
24/06/12,4,16,38,41,42,49,
23/06/12,1,15,21,33,48,55,"1,15,33"
20/06/12,1,8,15,18,33,44,
17/06/12,11,17,24,31,36,53,53
16/06/12,15,18,33,38,51,53,
13/06/12,6,9,16,17,35,47,
10/06/12,4,11,33,38,41,55,
09/06/12,5,18,23,27,31,51,
06/06/12,4,7,14,20,30,45,30
03/06/12,11,21,22,27,30,36,"11,36"
02/06/12,4,9,11,13,20,36,20
30/05/12,10,14,20,46,49,51,
29/05/12,1,22,23,37,44,53,22
27/05/12,12,22,26,36,40,55,55
26/05/12,4,19,28,50,52,55,55
23/05/12,16,27,38,43,54,55,
20/05/12,5,17,23,24,44,50,17
19/05/12,6,16,17,26,32,36,16
16/05/12,12,16,19,24,35,39,"19,24"
13/05/12,5,10,19,20,24,49,24
12/05/12,1,12,24,31,34,36,"1,24"
09/05/12,1,5,11,24,28,50,
08/05/12,9,10,32,33,53,55,"9,32"
06/05/12,2,8,9,30,32,49,
05/05/12,4,23,26,38,44,48,44
02/05/12,7,22,32,44,50,53,53
29/04/12,2,6,16,27,39,53,27
28/04/12,9,19,20,27,37,42,27
25/04/12,8,12,27,39,49,54,27
22/04/12,10,18,27,33,40,50,18
21/04/12,9,15,18,34,36,41,"18,36"
18/04/12,16,18,36,43,49,50,18
17/04/12,10,18,22,25,37,51,
15/04/12,1,4,5,17,35,55,
14/04/12,13,18,31,36,45,50,
11/04/12,9,14,17,22,40,52,
08/04/12,11,12,21,28,38,41,11
07/04/12,11,17,24,34,46,50,"11,34,50"
04/04/12,5,11,28,34,40,50,"5,11"
03/04/12,2,5,11,23,39,43,39
01/04/12,1,16,22,34,39,48,"1,39"
31/03/12,1,28,39,41,50,51,
28/03/12,8,11,27,45,53,55,"11,45"
25/03/12,9,11,26,28,36,45,
24/03/12,1,10,15,29,32,44,
21/03/12,9,11,17,22,23,27,"9,11"
20/03/12,2,9,11,39,53,54,11
18/03/12,3,11,13,20,44,55,
17/03/12,1,2,4,17,21,53,
14/03/12,10,12,31,36,50,51,
11/03/12,6,17,25,32,35,52,32
10/03/12,5,8,28,31,32,47,32
07/03/12,2,9,22,27,32,33,
04/03/12,4,15,28,36,43,50,"4,15,36,43"
03/03/12,4,15,16,22,36,43,16
29/02/12,16,18,26,31,46,55,26
28/02/12,1,13,26,32,39,45,
26/02/12,18,30,35,42,44,50,30
25/02/12,11,14,25,30,34,49,"14,25"
22/02/12,14,16,25,28,37,41,25
19/02/12,8,25,36,49,51,52,"25,49"
18/02/12,9,22,25,33,40,49,
15/02/12,6,26,28,32,36,42,"36,42"
14/02/12,2,11,30,36,42,52,
12/02/12,12,37,38,41,46,49,
11/02/12,11,18,21,24,25,40,
08/02/12,4,35,36,39,42,55,
05/02/12,10,14,19,40,41,51,19
04/02/12,2,7,15,19,30,38,
01/02/12,11,29,36,40,43,51,43
31/01/12,2,6,9,33,41,43,
29/01/12,4,20,24,27,35,52,27
28/01/12,27,44,45,47,49,55,
25/01/12,3,21,25,32,36,42,"36,42"
24/01/12,8,9,33,35,36,42,
22/01/12,3,7,23,46,48,52,23
21/01/12,5,16,21,23,41,49,
18/01/12,14,17,18,32,38,39,
17/01/12,15,21,43,45,47,49,"21,43"
15/01/12,21,27,43,51,52,53,
14/01/12,9,33,37,39,48,50,
11/01/12,2,20,23,26,40,43,
08/01/12,5,12,19,22,47,48,22
07/01/12,2,18,22,34,42,43,43
04/01/12,1,15,21,28,39,43,
01/01/12,6,12,16,17,30,50,30
31/12/11,14,23,27,30,36,39,23
28/12/11,21,23,37,44,50,51,
27/12/11,11,17,38,47,49,55,
25/12/11,2,7,19,29,30,41,"7,19"
24/12/11,3,7,8,19,46,51,
21/12/11,17,30,42,43,48,52,
18/12/11,21,28,31,47,50,51,47
17/12/11,14,27,30,47,49,52,27
14/12/11,13,21,22,27,38,51,21
11/12/11,2,8,14,21,37,39,
10/12/11,9,11,29,47,51,53,"47,51"
07/12/11,14,40,44,45,47,51,
06/12/11,15,16,20,39,52,54,
04/12/11,7,9,24,33,49,50,"33,50"
03/12/11,15,20,33,38,41,50,41
30/11/11,9,10,12,14,31,41,
29/11/11,2,5,11,17,38,55,
27/11/11,4,10,18,22,31,43,"4,31"
26/11/11,2,4,31,40,45,53,53
23/11/11,3,18,22,52,53,55,
20/11/11,19,21,30,38,39,47,
19/11/11,16,17,27,29,34,49,
16/11/11,9,11,15,38,43,44,
13/11/11,14,21,24,40,46,52,52
12/11/11,3,5,26,29,52,53,
09/11/11,8,22,42,44,48,55,"22,48"
06/11/11,4,11,14,22,27,48,"4,11"
05/11/11,4,11,12,23,33,52,
02/11/11,1,3,6,35,40,51,51
01/11/11,4,19,26,28,30,51,
30/10/11,18,23,29,32,40,44,
29/10/11,1,5,14,45,46,52,
26/10/11,10,12,15,43,44,53,53
25/10/11,9,11,30,31,50,53,"11,31"
23/10/11,8,11,31,32,33,39,8
22/10/11,7,8,17,37,52,54,"8,52"
19/10/11,8,9,22,25,52,53,
16/10/11,29,31,32,42,48,49,
15/10/11,8,14,15,19,30,44,
12/10/11,4,11,26,34,35,37,4
09/10/11,4,5,28,33,40,48,4
08/10/11,4,7,20,34,47,53,"7,20,47"
05/10/11,7,20,21,31,44,47,
04/10/11,1,2,4,24,41,53,
02/10/11,8,13,22,26,40,51,26
01/10/11,9,11,26,32,35,46,46
28/09/11,5,19,28,46,47,51,"5,51"
27/09/11,5,21,29,39,51,55,
25/09/11,14,15,22,38,41,53,
24/09/11,3,17,39,42,45,49,
21/09/11,8,12,23,36,41,48,
18/09/11,9,10,39,44,49,52,49
17/09/11,2,26,27,32,38,49,2
14/09/11,2,7,14,30,42,44,
11/09/11,1,3,13,37,43,53,43
10/09/11,7,15,31,33,35,43,"7,33"
07/09/11,7,23,26,29,33,37,
06/09/11,4,24,41,50,52,54,24
04/09/11,16,24,27,28,30,33,
03/09/11,6,29,31,40,48,55,
31/08/11,7,10,15,34,41,46,
28/08/11,2,6,16,22,24,30,6
27/08/11,6,15,27,37,42,48,
24/08/11,4,7,18,24,51,53,7
21/08/11,5,7,9,28,36,46,9
20/08/11,3,8,9,25,27,54,
17/08/11,2,18,36,49,51,52,
14/08/11,6,7,29,35,44,48,
13/08/11,2,13,16,18,19,24,
10/08/11,4,10,14,15,22,53,"22,53"
07/08/11,7,12,22,37,53,54,
06/08/11,14,19,35,40,44,48,40
03/08/11,17,25,34,39,40,46,40
31/07/11,22,33,37,40,45,51,"33,51"
30/07/11,9,20,33,34,43,51,20
27/07/11,4,20,37,46,50,55,50
24/07/11,5,11,18,22,28,50,
23/07/11,4,6,23,41,44,53,41
20/07/11,11,20,31,41,46,49,
17/07/11,1,6,18,26,29,36,
16/07/11,5,8,24,25,38,48,
13/07/11,2,9,30,40,47,54,9
10/07/11,1,5,9,11,24,33,"5,11"
09/07/11,5,11,15,34,39,46,
06/07/11,9,19,23,42,51,54,"23,42"
05/07/11,12,16,23,42,50,53,
03/07/11,3,19,20,31,33,44,3
02/07/11,3,8,9,27,46,52,
29/06/11,13,16,30,38,41,50,
28/06/11,8,11,14,27,33,46,"11,14,27"
26/06/11,11,14,22,26,27,29,
25/06/11,8,25,37,41,47,53,41
22/06/11,9,14,18,23,41,44,
19/06/11,8,20,34,38,40,54,8
18/06/11,8,12,17,18,22,46,
15/06/11,7,10,11,21,33,36,10
12/06/11,3,10,22,26,29,43,
11/06/11,11,12,13,35,36,48,
08/06/11,2,16,17,25,40,44,
05/06/11,14,18,29,33,48,55,"14,18,29"
04/06/11,7,14,18,29,40,53,18
01/06/11,18,19,39,42,46,49,39
31/05/11,1,25,26,33,38,39,33
29/05/11,17,28,33,34,44,55,
28/05/11,3,7,16,21,37,49,7
25/05/11,7,11,20,29,51,52,7
22/05/11,7,22,45,47,49,53,
21/05/11,6,11,17,29,46,50,
18/05/11,23,32,33,38,45,47,
15/05/11,1,8,22,40,46,55,
14/05/11,7,11,14,26,27,45,
11/05/11,5,6,10,18,44,48,
08/05/11,11,20,27,31,32,51,
07/05/11,1,6,9,17,19,53,
04/05/11,4,7,8,30,37,39,
03/05/11,9,15,22,26,31,46,"22,31"
01/05/11,4,7,12,22,31,49,7
30/04/11,7,20,30,35,48,51,
27/04/11,1,6,37,40,46,50,
26/04/11,2,13,22,27,39,44,
24/04/11,4,5,10,21,35,43,
23/04/11,29,36,37,42,44,46,29
20/04/11,2,18,29,45,47,52,
17/04/11,9,11,19,21,23,30,30
16/04/11,15,25,27,30,34,41,
13/04/11,3,5,16,18,45,54,18
10/04/11,10,12,18,29,38,43,10
09/04/11,4,10,25,41,50,55,10
06/04/11,1,10,15,24,35,40,35
05/04/11,4,17,21,29,35,54,
03/04/11,9,19,22,23,27,36,
02/04/11,2,13,24,33,39,41,39
30/03/11,4,23,34,38,39,49,
29/03/11,9,15,27,40,52,55,9
27/03/11,4,9,10,18,43,46,18
26/03/11,13,18,26,27,35,55,35
23/03/11,6,24,25,35,42,44,25
20/03/11,3,8,17,20,25,54,
19/03/11,14,15,29,32,46,53,
16/03/11,4,23,25,41,52,55,52
13/03/11,34,36,42,43,52,54,
12/03/11,2,13,15,19,27,45,15
09/03/11,11,15,20,29,47,48,15
06/03/11,14,15,23,27,34,51,
05/03/11,7,33,45,47,48,55,
02/03/11,5,27,29,40,51,52,
01/03/11,8,9,22,38,43,47,
27/02/11,17,19,32,42,44,46,42
26/02/11,7,21,28,33,42,53,
23/02/11,1,3,18,19,39,40,
22/02/11,20,29,36,38,47,48,
20/02/11,2,18,23,24,27,34,27
19/02/11,1,6,16,27,33,41,
16/02/11,8,30,39,44,49,55,55
13/02/11,2,9,22,32,45,55,
12/02/11,13,17,36,47,53,54,
09/02/11,2,5,11,28,31,42,31
08/02/11,4,6,18,20,31,32,
06/02/11,2,15,19,24,30,55,
05/02/11,25,27,29,35,51,53,27
02/02/11,5,6,8,24,27,38,5
01/02/11,5,7,14,23,46,55,
30/01/11,27,30,32,36,39,47,
29/01/11,2,5,13,15,28,46,
26/01/11,1,16,35,44,51,55,
25/01/11,2,7,10,14,36,46,36
23/01/11,4,20,36,37,42,44,36
22/01/11,6,14,19,26,32,36,"19,36"
19/01/11,11,18,19,22,33,36,11
16/01/11,11,23,39,44,48,51,"44,51"
15/01/11,9,12,20,34,44,51,
12/01/11,8,13,31,32,38,54,
09/01/11,15,16,24,30,46,49,
08/01/11,3,5,27,47,51,53,47
05/01/11,8,28,36,39,44,47,
02/01/11,10,22,29,35,51,54,51
01/01/11,6,7,32,33,42,51,33
29/12/10,8,13,17,33,45,49,
28/12/10,1,7,18,46,47,54,18
26/12/10,18,37,41,42,43,52,
25/12/10,3,8,16,31,44,47,
22/12/10,15,22,34,35,36,53,15
19/12/10,3,13,15,16,18,46,
18/12/10,20,32,38,43,50,55,
15/12/10,10,28,30,33,34,53,"10,53"
12/12/10,7,10,21,24,26,53,
11/12/10,3,15,22,33,42,44,42
08/12/10,9,13,27,29,32,42,27
05/12/10,4,21,23,27,35,36,27
04/12/10,3,10,11,13,27,47,11
01/12/10,11,18,23,33,39,54,33
30/11/10,5,12,15,20,21,33,33
28/11/10,19,22,23,25,31,33,23
27/11/10,1,11,14,23,47,52,
24/11/10,34,36,44,45,48,51,48
21/11/10,4,22,28,43,48,55,"22,43"
20/11/10,9,11,22,43,47,54,
17/11/10,13,16,28,38,39,55,
14/11/10,8,17,29,36,44,48,44
13/11/10,3,18,24,33,44,53,
10/11/10,4,7,9,14,23,49,7
07/11/10,7,12,16,21,50,55,
06/11/10,1,2,24,34,38,47,"38,47"
03/11/10,17,27,31,38,47,52,
02/11/10,1,11,15,23,35,36,
31/10/10,4,7,21,27,45,53,
30/10/10,2,18,22,25,46,50,"46,50"
27/10/10,1,38,39,46,49,50,50
26/10/10,4,7,28,37,42,50,"4,28"
24/10/10,2,4,21,28,53,54,
23/10/10,22,24,26,30,37,46,"24,37"
20/10/10,1,4,5,24,37,49,
17/10/10,8,11,28,36,38,53,
16/10/10,1,15,21,27,29,51,1
13/10/10,1,2,14,34,41,49,34
10/10/10,18,20,22,31,34,52,
09/10/10,15,17,37,39,48,54,48
06/10/10,2,8,22,31,48,53,
05/10/10,17,21,27,43,46,55,
03/10/10,1,25,31,39,44,45,1
02/10/10,1,4,8,21,29,55,29
29/09/10,22,29,34,47,48,50,
28/09/10,4,5,10,17,38,43,
26/09/10,7,13,26,29,48,54,26
25/09/10,10,17,26,28,42,55,
22/09/10,13,14,22,32,38,43,
19/09/10,2,15,34,41,46,52,
18/09/10,8,20,30,40,49,53,20
15/09/10,19,20,34,37,48,55,
12/09/10,3,4,7,12,29,32,29
11/09/10,9,13,21,29,40,42,
08/09/10,7,19,20,31,35,43,"31,43"
05/09/10,1,23,31,39,43,46,
04/09/10,2,7,21,33,47,50,33
01/09/10,4,16,33,35,37,42,
29/08/10,3,8,18,25,27,43,27
28/08/10,22,23,27,28,38,54,28
25/08/10,12,16,28,39,40,47,16
22/08/10,2,6,14,16,18,27,
21/08/10,7,13,15,19,22,48,19
18/08/10,11,14,19,20,25,52,19
15/08/10,6,19,23,29,37,42,19
14/08/10,2,4,15,19,34,48,
11/08/10,10,23,36,38,40,46,23
08/08/10,1,8,23,43,51,53,51
07/08/10,10,15,17,18,39,51,
04/08/10,4,11,13,24,27,41,11
03/08/10,1,11,12,22,43,55,
01/08/10,10,14,20,21,38,52,
31/07/10,18,22,42,43,45,46,
28/07/10,3,9,20,25,26,36,25
27/07/10,1,4,25,39,43,51,"1,43"
25/07/10,1,14,21,22,35,43,"21,43"
24/07/10,10,15,21,30,32,43,
21/07/10,1,3,13,16,20,48,
18/07/10,2,24,25,29,38,55,
17/07/10,3,7,8,18,49,52,18
14/07/10,14,18,25,43,54,55,
11/07/10,4,16,17,21,47,50,
10/07/10,1,6,7,14,22,32,7
07/07/10,2,5,7,29,33,54,54
06/07/10,9,10,28,35,54,55,55
04/07/10,21,25,27,34,50,55,
03/07/10,4,8,31,33,40,52,"8,40"
30/06/10,3,8,13,22,40,55,
29/06/10,7,16,18,24,45,51,16
27/06/10,3,10,16,32,33,41,"3,32,41"
26/06/10,1,3,32,41,51,55,
23/06/10,14,15,43,44,48,50,14
20/06/10,4,14,25,41,45,55,
19/06/10,5,9,18,19,29,39,
16/06/10,16,17,21,23,45,54,
13/06/10,9,19,20,26,27,37,26
12/06/10,6,18,24,26,45,49,26
09/06/10,9,23,26,33,34,35,35
06/06/10,7,35,39,45,46,51,"39,45"
05/06/10,13,20,34,39,42,45,
02/06/10,7,12,19,21,27,43,"7,21"
01/06/10,2,7,11,21,25,52,11
30/05/10,5,11,15,26,43,51,
29/05/10,8,12,35,47,48,52,
26/05/10,6,18,27,38,50,55,
23/05/10,3,5,10,20,21,43,20
22/05/10,19,20,35,36,40,45,
19/05/10,4,10,11,37,42,49,
16/05/10,20,21,23,26,29,46,
15/05/10,1,13,22,36,39,53,
12/05/10,16,21,35,41,43,46,
09/05/10,3,6,26,37,40,42,
08/05/10,12,35,36,44,52,53,
05/05/10,5,23,27,30,49,54,
04/05/10,8,17,20,21,32,50,
02/05/10,10,13,29,33,38,46,"13,38"
01/05/10,13,15,20,22,38,50,
28/04/10,2,28,30,42,45,48,
27/04/10,13,15,18,35,46,50,13
25/04/10,2,8,13,36,49,52,"8,52"
24/04/10,4,6,8,23,39,52,4
21/04/10,4,7,9,29,31,33,
18/04/10,18,22,32,47,48,53,
17/04/10,11,13,15,49,52,55,
14/04/10,10,17,27,31,39,40,10
11/04/10,3,8,9,10,23,35,3
10/04/10,3,12,22,24,39,49,39
07/04/10,6,10,38,39,43,53,6
06/04/10,6,11,12,27,34,52,
04/04/10,3,4,8,30,31,41,
03/04/10,9,11,26,27,45,46,27
31/03/10,8,21,23,27,28,38,28
30/03/10,2,4,28,29,33,37,"2,37"
28/03/10,2,16,22,34,37,50,37
27/03/10,4,9,37,39,45,47,37
24/03/10,13,15,16,21,36,37,16
21/03/10,7,16,38,44,49,54,54
20/03/10,25,33,34,41,43,54,
17/03/10,4,6,7,11,14,47,4
14/03/10,1,3,4,12,15,21,1
13/03/10,1,28,42,43,44,49,"28,43"
10/03/10,25,28,34,36,40,43,
07/03/10,3,6,24,29,44,55,29
06/03/10,11,12,29,31,36,45,
03/03/10,7,13,21,23,34,35,
02/03/10,1,11,32,42,43,52,
28/02/10,14,27,28,38,41,47,47
27/02/10,7,23,24,40,47,54,40
24/02/10,2,9,21,25,31,40,
23/02/10,11,19,22,24,32,41,
21/02/10,9,13,17,37,42,45,45
20/02/10,14,29,30,41,44,45,"44,45"
17/02/10,24,31,42,44,45,50,
16/02/10,5,11,23,46,47,54,5
14/02/10,5,28,31,34,38,50,
13/02/10,1,2,11,21,27,33,
10/02/10,16,26,29,30,45,50,26
07/02/10,18,26,35,42,52,53,
06/02/10,5,6,19,27,47,50,
03/02/10,9,12,21,29,35,41,41
02/02/10,1,3,11,38,41,50,
31/01/10,4,17,28,29,31,44,
30/01/10,10,14,19,26,42,53,
27/01/10,13,20,25,33,45,54,
26/01/10,1,4,5,22,30,41,
24/01/10,10,17,23,29,42,53,"23,53"
23/01/10,23,24,33,37,46,53,37
20/01/10,11,31,32,35,37,41,
17/01/10,4,7,17,19,40,53,
16/01/10,5,25,27,28,43,44,27
13/01/10,21,27,30,31,37,41,30
10/01/10,4,6,9,12,30,36,
09/01/10,18,19,21,23,27,42,
06/01/10,12,16,22,26,40,45,
03/01/10,7,11,14,23,37,52,
02/01/10,10,15,22,27,30,55,
30/12/09,5,11,18,23,31,51,23
27/12/09,10,14,20,22,23,37,37
26/12/09,35,37,41,45,49,53,
23/12/09,11,21,23,31,34,39,11
20/12/09,11,22,32,36,42,47,42
19/12/09,7,8,20,25,42,43,43
16/12/09,29,31,41,43,51,53,41
15/12/09,5,8,27,41,48,49,
13/12/09,7,15,26,30,42,54,15
12/12/09,1,15,20,37,45,47,
09/12/09,8,10,23,26,30,51,
08/12/09,3,14,37,38,40,53,37
06/12/09,16,32,35,36,37,41,37
05/12/09,23,28,30,34,37,42,34
02/12/09,2,20,32,34,50,53,
29/11/09,6,10,15,22,28,37,6
28/11/09,6,16,25,32,34,45,
25/11/09,4,18,28,35,43,51,
22/11/09,3,7,23,29,38,54,
21/11/09,12,15,18,24,27,43,
18/11/09,11,23,32,41,45,55,
17/11/09,6,10,31,40,44,54,
15/11/09,1,2,32,36,45,51,45
14/11/09,6,13,21,38,41,45,
11/11/09,2,18,25,32,37,54,"32,54"
08/11/09,17,22,30,32,38,54,"17,38"
07/11/09,17,19,24,27,33,38,
04/11/09,9,28,36,41,47,50,9
03/11/09,5,9,13,15,48,55,5
01/11/09,1,5,18,23,50,51,50
31/10/09,17,20,24,30,49,50,
